Name;Resolver voltage divider;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\ResolverVotageDivider.csv;
Starttime of export;132907764534190000;Thursday, March 3, 2022;11:20:53.419
Endtime of export;132907764927590000;Thursday, March 3, 2022;11:21:32.759


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907764753590000;306.45599833035396;36.000000000011219;304.05846283705216
132907764753690000;306.81599833035409;36.000000000011568;304.4042003912997
132907764753790000;307.17599833035422;36.000000000012164;304.77741430284681
132907764753890000;307.53599833035435;36.000000000013188;305.13151756733362
132907764753990000;307.89599833035447;36.000000000013607;305.50344688383768
132907764754090000;308.2559983303546;36.000000000014317;305.85283655995659
132907764754190000;308.61599833035467;36.000000000009869;306.19894061279854
132907764754290000;308.9759983303548;36.000000000010367;306.57051369270476
132907764754390000;309.33599833035493;36.000000000011219;306.90764895360229
132907764754490000;309.69599833035505;36.000000000011568;307.2772828103046
132907764754590000;310.05599833035518;36.000000000012164;307.61258456566964
132907764754690000;310.41599833035531;36.000000000013188;307.97764644442236
132907764754790000;310.77599833035543;36.000000000013607;308.33571700660985
132907764754890000;311.13599833035556;36.000000000014317;308.69858568354164
132907764754990000;311.49599833035563;36.000000000009869;309.0629340801496
132907764755090000;311.85599833035576;36.000000000010367;309.40834237240847
132907764755190000;312.21599833035589;36.000000000011219;309.77449791940865
132907764755290000;312.575998330356;36.000000000011568;310.1078638631588
132907764755390000;312.93599833035614;36.000000000012164;310.48205135239436
132907764755490000;313.29599833035627;36.000000000013188;310.83663970886448
132907764755590000;313.6559983303564;36.000000000013607;311.2091345299396
132907764755690000;314.01599833035652;36.000000000014317;311.55782161934792
132907764755790000;314.37599833035659;36.000000000009869;311.91337057310346
132907764755890000;314.73599833035672;36.000000000010367;312.2751643897389
132907764755990000;315.09599833035685;36.000000000011219;312.64810272321114
132907764756090000;315.455998330357;36.000000000011568;313.00617825724464
132907764756190000;315.8159983303571;36.000000000012164;313.36777205200963
132907764756290000;316.17599833035723;36.000000000013188;313.72327165888345
132907764756390000;316.53599833035736;36.000000000013607;314.10055129531275
132907764756490000;316.89599833035749;36.000000000014317;314.44970362233886
132907764756590000;317.25599833035756;36.000000000009869;314.81556213698673
132907764756690000;317.61599833035768;36.000000000010367;315.16677134149575
132907764756790000;317.97599833035781;36.000000000011219;315.52491302492672
132907764756890000;318.33599833035794;36.000000000011568;315.8910138456007
132907764756990000;318.69599833035807;36.000000000012164;316.26685436137325
132907764757090000;319.05599833035819;36.000000000013188;316.61007353568709
132907764757190000;319.41599833035832;36.000000000013607;316.9700860182964
132907764757290000;319.77599833035845;36.000000000014317;317.32089434213123
132907764757390000;320.13599833035852;36.000000000009869;317.6863507072477
132907764757490000;320.49599833035865;36.000000000010367;318.05259276970918
132907764757590000;320.85599833035877;36.000000000011219;318.41292203629035
132907764757690000;321.2159983303589;36.000000000011568;318.78594712015217
132907764757790000;321.575998330359;36.000000000012164;319.14533022440338
132907764757890000;321.93599833035915;36.000000000013188;319.5318563833743
132907764757990000;322.29599833035928;36.000000000013607;319.88049539853097
132907764758090000;322.65599833035941;36.000000000014317;320.23923091378305
132907764758190000;323.01599833035948;36.000000000009869;320.59709781468291
132907764758290000;323.37599833035961;36.000000000010367;320.95680940163606
132907764758390000;323.73599833035973;36.000000000011219;321.31259340198983
132907764758490000;324.09599833035986;36.000000000011568;321.6575369777994
132907764758590000;324.45599833036;36.000000000012164;322.02611078951475
132907764758690000;324.81599833036012;36.000000000013188;322.38748596516507
132907764758790000;325.17599833036024;36.000000000013607;322.7493152167707
132907764758890000;325.53599833036037;36.000000000014317;323.11336696073903
132907764758990000;325.89599833036044;36.000000000009869;323.47345298215112
132907764759090000;326.25599833036057;36.000000000010367;323.82625675447849
132907764759190000;326.6159983303607;36.000000000011219;324.1761178075771
132907764759290000;326.97599833036082;36.000000000011568;324.53583049186864
132907764759390000;327.33599833036095;36.000000000012164;324.88690322398219
132907764759490000;327.69599833036108;36.000000000013188;325.25478520393159
132907764759590000;328.05599833036121;36.000000000013607;325.60941956355225
132907764759690000;328.41599833036133;36.000000000014317;325.97269532926981
132907764759790000;328.7759983303614;36.000000000009869;326.32892001732552
132907764759890000;329.13599833036153;36.000000000010367;326.68930267921
132907764759990000;329.49599833036166;36.000000000011219;327.05647094512943
132907764760090000;329.85599833036179;36.000000000011568;327.41978767968772
132907764760190000;330.21599833036191;36.0000000000117;327.76947174978261
132907764760290000;330.57599833036204;36.000000000012214;328.12501118111624
132907764760390000;330.93599833036217;36.000000000013209;328.4894397575398
132907764760490000;331.29599833036229;36.000000000013614;328.83994566746384
132907764760590000;331.65599833036242;36.000000000014325;329.20099624712589
132907764760690000;332.01599833036249;36.000000000009869;329.56087325381941
132907764760790000;332.37599833036262;36.000000000010367;329.92011725918422
132907764760890000;332.73599833036275;36.000000000011219;330.28803619870979
132907764760990000;333.09599833036287;36.000000000011568;330.64645361298358
132907764761090000;333.455998330363;36.000000000012164;331.00158046686272
132907764761190000;333.81599833036313;36.000000000013188;331.35469198510032
132907764761290000;334.17599833036326;36.000000000013607;331.71943919097725
132907764761390000;334.53599833036338;36.000000000014317;332.07224080837256
132907764761490000;334.89599833036345;36.000000000009869;332.44120219348019
132907764761590000;335.25599833036358;36.000000000010367;332.79642153952517
132907764761690000;335.61599833036371;36.000000000011219;333.14849528930677
132907764761790000;335.97599833036384;36.000000000011568;333.501710485785
132907764761890000;336.33599833036396;36.000000000012164;333.87656906235378
132907764761990000;336.69599833036409;36.000000000013188;334.24367972836905
132907764762090000;337.05599833036422;36.000000000013607;334.59636807526454
132907764762190000;337.41599833036435;36.000000000014317;334.9599815063778
132907764762290000;337.77599833036442;36.000000000009869;335.31674372774478
132907764762390000;338.13599833036454;36.000000000010367;335.67344527248605
132907764762490000;338.49599833036467;36.000000000011219;336.0338287976702
132907764762590000;338.8559983303648;36.000000000011568;336.40531423650469
132907764762690000;339.21599833036493;36.000000000012164;336.7612101748951
132907764762790000;339.57599833036505;36.000000000013188;337.11167971252775
132907764762890000;339.93599833036518;36.000000000013607;337.48924791466942
132907764762990000;340.29599833036531;36.000000000014317;337.87000230223492
132907764763090000;340.65599833036538;36.000000000009869;338.22316636197547
132907764763190000;341.01599833036551;36.000000000010367;338.58599471994273
132907764763290000;341.37599833036563;36.000000000011219;338.95103752809126
132907764763390000;341.73599833036576;36.000000000011568;339.30642994717914
132907764763490000;342.09599833036589;36.000000000012164;339.67472128111348
132907764763590000;342.455998330366;36.000000000013188;340.03485782604287
132907764763690000;342.81599833036614;36.000000000013607;340.40845593531554
132907764763790000;343.17599833036627;36.000000000014317;340.76276964637344
132907764763890000;343.53599833036634;36.000000000009869;341.14296143105543
132907764763990000;343.89599833036647;36.000000000010367;341.50593809650348
132907764764090000;344.25599833036659;36.000000000011219;341.86959185305869
132907764764190000;344.61599833036672;36.000000000011568;342.22901308818808
132907764764290000;344.97599833036685;36.000000000012164;342.59945219550053
132907764764390000;345.335998330367;36.000000000013188;342.95515956652446
132907764764490000;345.6959983303671;36.000000000013607;343.31898810922553
132907764764590000;346.05599833036723;36.000000000014317;343.68127132324241
132907764764690000;346.4159983303673;36.000000000009869;344.03645017127906
132907764764790000;346.77599833036743;36.000000000010367;344.39615528805979
132907764764890000;347.13599833036756;36.000000000011219;344.77800073359828
132907764764990000;347.49599833036768;36.000000000011568;345.13731995267943
132907764765090000;347.85599833036781;36.000000000012164;345.50115373780278
132907764765190000;348.21599833036794;36.000000000013188;345.863653660693
132907764765290000;348.57599833036807;36.000000000013607;346.21827928487818
132907764765390000;348.93599833036819;36.000000000014317;346.57775290130195
132907764765490000;349.29599833036826;36.000000000009869;346.94747582601508
132907764765590000;349.65599833036839;36.000000000010367;347.29562836512684
132907764765690000;350.01599833036852;36.000000000011219;347.64716236326444
132907764765790000;350.37599833036865;36.000000000011568;348.010212820917
132907764765890000;350.73599833036877;36.000000000012164;348.38099524341686
132907764765990000;351.0959983303689;36.000000000013188;348.72948157653911
132907764766090000;351.455998330369;36.000000000013607;349.09061998406236
132907764766190000;351.81599833036915;36.000000000014317;349.46252382084447
132907764766290000;352.17599833036923;36.000000000009869;349.81969129300887
132907764766390000;352.53599833036935;36.000000000010367;350.17154780597195
132907764766490000;352.89599833036948;36.000000000011219;350.53705255122765
132907764766590000;353.25599833036961;36.000000000011568;350.88716359128108
132907764766690000;353.61599833036973;36.000000000012164;351.24099006851
132907764766790000;353.97599833036986;36.000000000013188;351.59375273149294
132907764766890000;354.33599833037;36.000000000013607;351.97475006501816
132907764766990000;354.69594320753009;35.995656902449156;352.3385674399064
132907764767090000;355.05495303799688;35.93170363332495;352.68837338994661
132907764767190000;355.41151296446367;35.752883248806619;353.058422580283
132907764767290000;355.76409179693047;35.436316438800588;353.42069234923684
132907764767390000;356.1111583453972;34.972808521708593;353.763947990752
132907764767490000;356.451181419864;34.358664361229515;354.12029660854483
132907764767590000;356.78262983033073;33.592398964944543;354.45493647457118
132907764767690000;357.10397238679747;32.673415547712089;354.78971203695681
132907764767790000;357.4136778992642;31.60147427496954;355.13874822328023
132907764767890000;357.7102151777309;30.376478762580916;355.4629797767945
132907764767990000;357.99205303219759;28.998390275925711;355.770231347752
132907764768090000;358.25766027266428;27.467193248432594;356.1080209966749
132907764768190000;358.50550570913089;25.782881424234638;356.380653705253
132907764768290000;358.73405815159754;23.945452289255044;356.6797041483506
132907764768390000;358.94178641006414;21.954904833128936;356.93091774101242
132907764768490000;359.12716897265886;19.812043060540184;357.18269679234413
132907764768590000;359.28968288085878;17.586502710580916;357.41731076122107
132907764768690000;359.43065803552247;15.410411549350725;357.60456851614077
132907764768790000;359.55162562665;13.345776816079033;357.76899103286058
132907764768890000;359.65411684424123;11.417517829507284;357.93087516109557
132907764768990000;359.73966287829626;9.6356491049529787;358.09985894822267
132907764769090000;359.80979491881504;8.0041952515146573;358.23347914422277
132907764769190000;359.86604415579762;6.52477366932822;358.33702138740017
132907764769290000;359.90994177924392;5.1980343552249018;358.43877572121278
132907764769390000;359.94301897915403;4.024238528365041;358.52735393143166
132907764769490000;359.96680694552794;3.0034911668655484;358.60999575115716
132907764769590000;359.98283686836561;2.1358344590743612;358.66396540089175
132907764769690000;359.99263993766709;1.4212853595470529;358.72767602517024
132907764769790000;359.99774734343231;0.85985068193058578;358.774847885882
132907764769890000;359.99969027566135;0.45153316448868852;358.80199055401658
132907764769990000;359.99999992435414;0.19633390765797198;358.84175720478549
132907764770090000;360;0.07890523415144747;358.87107656031816
132907764770190000;360;0.031710243920174047;358.883765235118
132907764770290000;360;0.01274363583468929;358.88803704166753
132907764770390000;360;0.0051213814279068978;358.90068168756233
132907764770490000;360;0.00205816833361742;358.89869845760893
132907764770590000;360;0.00082713169271533436;358.90407862298025
132907764770690000;360;0.00033240567640630404;358.89959704251368
132907764770790000;360;0.00013358638615865488;358.90370543742182
132907764770890000;360;5.3685372523893594E-05;358.89836063237738
132907764770990000;360;2.1574947162701586E-05;358.90612857794162
132907764771090000;360;8.6704873821299463E-06;358.90179980551255
132907764771190000;360;3.4844744173297441E-06;358.90489996671903
132907764771290000;360;1.4003321185899504E-06;358.91312473015415
132907764771390000;360;5.6276207183559619E-07;358.91048265268051
132907764771490000;360;2.261614550522426E-07;358.91706745522185
132907764771590000;360;9.0889216440105247E-08;358.91209859566879
132907764771690000;360;3.65263376254281E-08;358.92334086845267
132907764771790000;360;1.4679115879560552E-08;358.91359965814394
132907764771890000;360;5.8992074490260713E-09;358.92279211646957
132907764771990000;360;2.3707591664360179E-09;358.916843505755
132907764772090000;360;9.52754937643076E-10;358.91335598747219
132907764772190000;360;3.82890841066694E-10;358.90964274022673
132907764772290000;360;1.5387524155522364E-10;358.91585051199849
132907764772390000;360;0;358.91982786499381
132907764772490000;360;0;358.91570310033546
132907764772590000;360;0;358.91751411938668
132907764772690000;360;0;358.92141322420844
132907764772790000;360;0;358.91402410025512
132907764772890000;360;0;358.91423701869593
132907764772990000;360;0;358.90313264807503
132907764773090000;360;0;358.90788860055994
132907764773190000;360;0;358.90897070067871
132907764773290000;360;0;358.9093628709989
132907764773390000;360;0;358.90722387444725
132907764773490000;360;0;358.91306515217389
132907764773590000;360;0;358.90945730598389
132907764773690000;360;0;358.89954118259897
132907764773790000;360;0;358.90390823577303
132907764773890000;360;0;358.90612853419611
132907764773990000;360;0;358.90378538965189
132907764774090000;360;0;358.90695254753734
132907764774190000;360;0;358.91733558099776
132907764774290000;360;0;358.91374370608827
132907764774390000;360;0;358.92411115121092
132907764774490000;360;0;358.91935876570744
132907764774590000;360;0;358.91057123017964
132907764774690000;360;0;358.92010895285546
132907764774790000;360;0;358.92409014076628
132907764774890000;360;0;358.92341491144464
132907764774990000;360;0;358.91493946050883
132907764775090000;360;0;358.91335766699075
132907764775190000;360;0;358.92843538117722
132907764775290000;360;0;358.92744510209707
132907764775390000;360;0;358.92630178820013
132907764775490000;360;0;358.92014047940739
132907764775590000;360;0;358.92176693647491
132907764775690000;360;0;358.92529499072594
132907764775790000;360;0;358.91515818340031
132907764775890000;360;0;358.9180004693294
132907764775990000;360;0;358.91445735713324
132907764776090000;360;0;358.91437945060659
132907764776190000;360;0;358.92180084890475
132907764776290000;360;0;358.91970449951168
132907764776390000;360;0;358.9181630130002
132907764776490000;360;0;358.92086179611113
132907764776590000;360;0;358.92426824466958
132907764776690000;360;0;358.92283448503878
132907764776790000;360;0;358.91255773746616
132907764776890000;360;0;358.90276185463767
132907764776990000;360;0;358.896620219823
132907764777090000;360;0;358.89930295212417
132907764777190000;360;0;358.90793347894493
132907764777290000;360;0;358.90592863326549
132907764777390000;360;0;358.91399069180108
132907764777490000;360;0;358.90679242650623
132907764777590000;360;0;358.89940727292338
132907764777690000;360;0;358.91073598557739
132907764777790000;360;0;358.90907997004621
132907764777890000;360;0;358.91700322535723
132907764777990000;360;0;358.90685870838945
132907764778090000;360;0;358.91264139446474
132907764778190000;360;0;358.90625676673005
132907764778290000;360;0;358.91061541110867
132907764778390000;360;0;358.9182591030592
132907764778490000;360;0;358.92207269828265
132907764778590000;360;0;358.91897365309364
132907764778690000;360;0;358.90844386849176
132907764778790000;360;0;358.90814069163395
132907764778890000;360;0;358.91317650160471
132907764778990000;360;0;358.90915918526935
132907764779090000;360;0;358.91653087101497
132907764779190000;360;0;358.91499850142623
132907764779290000;360;0;358.91052198817039
132907764779390000;360;0;358.90844286701173
132907764779490000;360;0;358.91364705651517
132907764779590000;360;0;358.91115108103315
132907764779690000;360;0;358.908710341796
132907764779790000;360;0;358.90169049757145
132907764779890000;360;0;358.901281435278
132907764779990000;360;0;358.9057306377137
132907764780090000;360;0;358.913644928777
132907764780190000;360;0;358.90419858262072
132907764780290000;360;0;358.90187102236195
132907764780390000;360;0;358.9085135393035
132907764780490000;360;0;358.91251391336164
132907764780590000;360;0;358.91561410396929
132907764780690000;360;0;358.91185583182653
132907764780790000;360;0;358.91494578679556
132907764780890000;360;0;358.90694869784232
132907764780990000;360;0;358.90512066248891
132907764781090000;360;0;358.91368758408896
132907764781190000;360;0;358.91525522831267
132907764781290000;360;0;358.9188607417442
132907764781390000;360;0;358.92041249157961
132907764781490000;360;0;358.916573801557
132907764781590000;360;0;358.90592581286381
132907764781690000;360;0;358.90118604776768
132907764781790000;360;0;358.90916608589947
132907764781890000;360;0;358.91820722118564
132907764781990000;360;0;358.92593682668178
132907764782090000;360;0;358.91752722060687
132907764782190000;360;0;358.91722933325923
132907764782290000;360;0;358.91652511110539
132907764782390000;360;0;358.92256058474067
132907764782490000;360;0;358.91137742258309
132907764782590000;360;0;358.91452263364187
132907764782690000;360;0;358.91513515424015
132907764782790000;360;0;358.90672607201907
132907764782890000;360;0;358.90762742945316
132907764782990000;360;0;358.91872429354896
132907764783090000;360;0;358.90593082782397
132907764783190000;360;0;358.90986102370772
132907764783290000;360;0;358.91105602268925
132907764783390000;360;0;358.90718011368847
132907764783490000;360;0;358.90689384870308
132907764783590000;360;0;358.90348186710156
132907764783690000;360;0;358.90818775583972
132907764783790000;360;0;358.90518232075317
132907764783890000;360;0;358.90641883855756
132907764783990000;360;0;358.90981965787324
132907764784090000;360;0;358.91304994789044
132907764784190000;360;0;358.91821715280531
132907764784290000;360;0;358.90959433654837
132907764784390000;360;0;358.91474434689616
132907764784490000;360;0;358.91863156330828
132907764784590000;360;0;358.91730153655828
132907764784690000;360;0;358.90651106044419
132907764784790000;360;0;358.91497839083866
132907764784890000;360;0;358.912976894964
132907764784990000;360;0;358.91149821896073
132907764785090000;360;0;358.9242718918706
132907764785190000;360;0;358.90790666469383
132907764785290000;360;0;358.91522443213614
132907764785390000;360;0;358.9235029521991
132907764785490000;360;0;358.90805385665232
132907764785590000;360;0;358.908556502215
132907764785690000;360;0;358.90769065946853
132907764785790000;360;0;358.904852428182
132907764785890000;360;0;358.90483994912
132907764785990000;360;0;358.90733444528354
132907764786090000;360;0;358.9042801675933
132907764786190000;360;0;358.90612958713859
132907764786290000;360;0;358.90322224208967
132907764786390000;360;0;358.91880948803862
132907764786490000;360;0;358.91069088027194
132907764786590000;360;0;358.91073758838104
132907764786690000;360;0;358.894480763224
132907764786790000;360;0;358.90347780586842
132907764786890000;360;0;358.9033390835441
132907764786990000;360;0;358.90827619185131
132907764787090000;360;0;358.91313344166923
132907764787190000;360;0;358.90904724628734
132907764787290000;360;0;358.91080152896348
132907764787390000;360;0;358.91084678273614
132907764787490000;360;0;358.90392692473694
132907764787590000;360;0;358.9119260981538
132907764787690000;360;0;358.91694873179915
132907764787790000;360;0;358.91991025923528
132907764787890000;360;0;358.92754236836993
132907764787990000;360;0;358.93215919254334
132907764788090000;360;0;358.92222313676012
132907764788190000;360;0;358.92129305937965
132907764788290000;360;0;358.91933222998733
132907764788390000;360;0;358.92480377142124
132907764788490000;360;0;358.92394019020691
132907764788590000;360;0;358.91091993153424
132907764788690000;360;0;358.91177058502103
132907764788790000;360;0;358.91951996757552
132907764788890000;360;0;358.91634288468123
132907764788990000;360;0;358.9172705653616
132907764789090000;360;0;358.91471365133759
132907764789190000;360;0;358.9168768584675
132907764789290000;360;0;358.91019717708861
132907764789390000;360;0;358.90195644567137
132907764789490000;360;0;358.91143435262279
132907764789590000;360;0;358.92288331107483
132907764789690000;360;0;358.91909586171482
132907764789790000;360;0;358.92037126575855
132907764789890000;360;0;358.91235187323025
132907764789990000;360;0;358.90541747940472
132907764790090000;360;0;358.90805417916056
132907764790190000;360;0;358.90636530867431
132907764790290000;360;0;358.90615993131058
132907764790390000;360;0;358.9106582213106
132907764790490000;360;0;358.90940034733404
132907764790590000;360;0;358.91184467492354
132907764790690000;360;0;358.90538920209997
132907764790790000;360;0;358.91217564450403
132907764790890000;360;0;358.9076558951798
132907764790990000;360;0;358.90278465392623
132907764791090000;360;0;358.92003147308947
132907764791190000;359.99994487716;-0.0043430975638245771;358.915827574696
132907764791290000;359.99895470762669;-0.068296366683594983;358.92150208410612
132907764791390000;359.99551463409335;-0.24711675120265708;358.93310296607484
132907764791490000;359.98809346656;-0.56368356121505514;358.92548150586384
132907764791590000;359.97516001502669;-1.0271914782982805;358.9241602896073
132907764791690000;359.95518308949335;-1.6413356387804272;358.92747709299681
132907764791790000;359.92663149996;-2.4076010350630148;358.91140249898581
132907764791890000;359.88797405642669;-3.3265844522946009;358.88557573124319
132907764791990000;359.83767956889335;-4.3985257250374623;358.8698884663628
132907764792090000;359.77421684736;-5.6235212374266634;358.83200711236896
132907764792190000;359.69605470182665;-7.0016097240781541;358.77935950386461
132907764792290000;359.60166194229333;-8.5328067515703285;358.72733461005748
132907764792390000;359.48950737876;-10.217118575763861;358.6748204202093
132907764792490000;359.35805982122668;-12.054547710741881;358.58799858550356
132907764792590000;359.20578807969332;-14.045095166865911;358.468363922124
132907764792690000;359.03117064228809;-16.187956939455162;358.35942261983536
132907764792790000;358.83368455048816;-18.413497289408276;358.25094314259474
132907764792890000;358.61465970515195;-20.589588450637724;358.0841108956734
132907764792990000;358.3756272962795;-22.654223183913196;357.92481385101007
132907764793090000;358.11811851387085;-24.582482170483722;357.70749798763376
132907764793190000;357.843664547926;-26.364350895037862;357.52006398901244
132907764793290000;357.55379658844487;-27.995804748476449;357.28897748119925
132907764793390000;357.25004582542749;-29.47522633066707;357.05388233980858
132907764793490000;356.93394344887395;-30.801965644763712;356.77918518023574
132907764793590000;356.60702064878416;-31.975761471621723;356.4968156787595
132907764793690000;356.2708086151581;-32.996508833125461;356.20209932794137
132907764793790000;355.92683853799582;-33.864165540919551;355.89391975129018
132907764793890000;355.57664160729735;-34.578714640448581;355.56654060067467
132907764793990000;355.22174901306261;-35.140149318065653;355.25698302302669
132907764794090000;354.86369194529169;-35.548466835506424;354.92170919525324
132907764794190000;354.50400159398447;-35.80366609234089;354.56316990442792
132907764794290000;354.14400166963037;-35.921094765846632;354.21592346831005
132907764794390000;353.78400166963036;-35.968289756079869;353.88079531742636
132907764794490000;353.4240016696304;-35.98725636416286;353.51418449487716
132907764794590000;353.06400166963039;-35.994878618571931;353.14408803620393
132907764794690000;352.70400166963037;-35.997941831667134;352.78391451450744
132907764794790000;352.34400166963036;-35.999172868308413;352.43377874070188
132907764794890000;351.9840016696304;-35.999667594320911;352.05953665656369
132907764794990000;351.62400166963039;-35.999866413613574;351.71431485791317
132907764795090000;351.26400166963037;-35.99994631462819;351.36556000382893
132907764795190000;350.90400166963036;-35.999978425053939;350.9997042410389
132907764795290000;350.54400166963035;-35.999991329513875;350.63085387912042
132907764795390000;350.18400166963039;-35.999996515524629;350.28495084440567
132907764795490000;349.82400166963038;-35.999998599668317;349.9248049053578
132907764795590000;349.46400166963036;-35.999999437238927;349.56749249512484
132907764795690000;349.10400166963035;-35.999999773839768;349.212014736728
132907764795790000;348.74400166963039;-35.999999909109356;348.85586547639838
132907764795890000;348.38400166963038;-35.999999963473904;348.48728760645895
132907764795990000;348.02400166963037;-35.9999999853218;348.11745973468737
132907764796090000;347.66400166963035;-35.999999994101977;347.7611095866327
132907764796190000;347.3040016696304;-35.999999997626588;347.407291186004
132907764796290000;346.94400166963038;-35.999999999047;347.04357225620629
132907764796390000;346.58400166963037;-35.999999999617827;346.70100125185905
132907764796490000;346.22400166963035;-35.999999999847226;346.3408909670448
132907764796590000;345.8640016696304;-35.999999999935476;345.97275422889129
132907764796690000;345.50400166963038;-35.999999999974889;345.60845978513265
132907764796790000;345.14400166963037;-35.999999999990735;345.2451839614202
132907764796890000;344.78400166963036;-35.9999999999971;344.86924386177168
132907764796990000;344.42400166963034;-35.999999999999659;344.51316612837905
132907764797090000;344.06400166963039;-35.999999999997939;344.15464515146584
132907764797190000;343.70400166963037;-35.999999999999993;343.7897871712114
132907764797290000;343.34400166963036;-36.000000000000824;343.44098886461262
132907764797390000;342.98400166963035;-36.000000000001151;343.07624519286804
132907764797490000;342.62400166963039;-35.99999999999855;342.714098328942
132907764797590000;342.26400166963037;-36.000000000000242;342.34746525364204
132907764797690000;341.90400166963036;-36.000000000000917;341.980075418376
132907764797790000;341.54400166963035;-36.000000000001187;341.60523707915991
132907764797890000;341.18400166963039;-35.999999999997357;341.2454335399151
132907764797990000;340.82400166963038;-35.999999999999758;340.88543166181614
132907764798090000;340.46400166963036;-36.000000000000725;340.5219898226901
132907764798190000;340.10400166963035;-36.000000000001108;340.15607088025769
132907764798290000;339.74400166963039;-35.999999999996533;339.79041781599204
132907764798390000;339.38400166963038;-35.999999999999424;339.43640575275674
132907764798490000;339.02400166963037;-36.000000000000583;339.06621875511206
132907764798590000;338.66400166963035;-36.000000000001059;338.69185460034237
132907764798690000;338.30400166963034;-36.000000000001251;338.32761543527732
132907764798790000;337.94400166963038;-35.999999999998039;337.96667995167036
132907764798890000;337.58400166963037;-36.000000000000028;337.59416622830571
132907764798990000;337.22400166963035;-36.000000000000831;337.24288519644477
132907764799090000;336.86400166963034;-36.000000000001151;336.8797868903232
132907764799190000;336.50400166963038;-35.999999999997996;336.51278657406067
132907764799290000;336.14400166963037;-36.000000000000014;336.14951603641146
132907764799390000;335.78400166963036;-36.000000000000824;335.80096936058231
132907764799490000;335.42400166963034;-36.000000000001151;335.43939832684174
132907764799590000;335.06400166963033;-36.000000000001293;335.0795494299839
132907764799690000;334.70400166963037;-35.999999999999055;334.71512228793625
132907764799790000;334.34400166963036;-36.000000000000441;334.3406312568498
132907764799890000;333.98400166963035;-36.000000000000995;333.98019237341452
132907764799990000;333.62400166963033;-36.000000000001222;333.62622583238107
132907764800090000;333.26400166963037;-35.999999999999027;333.27971071776813
132907764800190000;332.90400166963036;-36.000000000000426;332.90807590279417
132907764800290000;332.54400166963035;-36.000000000000995;332.5573572470401
132907764800390000;332.18400166963033;-36.000000000001222;332.19657041426848
132907764800490000;331.82400166963038;-35.999999999997371;331.84312519846952
132907764800590000;331.46400166963036;-35.999999999999766;331.48749938087394
132907764800690000;331.10400166963035;-36.000000000000725;331.14065281446375
132907764800790000;330.74400166963034;-36.000000000001108;330.76656086494017
132907764800890000;330.38400166963038;-35.999999999997321;330.40209025955153
132907764800990000;330.02400166963037;-35.999999999999744;330.03625205646767
132907764801090000;329.66400166963035;-36.000000000000711;329.67398934441582
132907764801190000;329.30400166963034;-36.000000000001108;329.31647498554258
132907764801290000;328.94400166963038;-35.999999999996533;328.95972232776506
132907764801390000;328.58400166963037;-35.999999999999424;328.60139095808796
132907764801490000;328.22400166963035;-36.000000000000583;328.23511470688584
132907764801590000;327.86400166963034;-36.000000000001059;327.88746370534471
132907764801690000;327.50400166963038;-35.9999999999973;327.51942545230088
132907764801790000;327.14400166963037;-35.999999999999737;327.15337750588253
132907764801890000;326.78400166963036;-36.000000000000711;326.79852979252422
132907764801990000;326.42400166963034;-36.000000000001108;326.45046135904983
132907764802090000;326.06400166963033;-36.000000000001272;326.07743835699165
132907764802190000;325.70400166963037;-35.999999999998053;325.72151426893572
132907764802290000;325.34400166963036;-36.000000000000043;325.36902454845
132907764802390000;324.98400166963035;-36.000000000000831;325.00620679560257
132907764802490000;324.62400166963033;-36.000000000001151;324.6670486344857
132907764802590000;324.26400166963037;-35.99999999999855;324.29857127022331
132907764802690000;323.90400166963036;-36.000000000000242;323.95095598928742
132907764802790000;323.54400166963035;-36.000000000000917;323.5780611934569
132907764802890000;323.18400166963033;-36.000000000001187;323.22127274320491
132907764802990000;322.82400166963032;-36.000000000001307;322.86718420654267
132907764803090000;322.46400166963036;-35.999999999999069;322.50773538896362
132907764803190000;322.10400166963035;-36.000000000000448;322.14694816469267
132907764803290000;321.74400166963034;-36.000000000000995;321.77596879849938
132907764803390000;321.38400166963038;-35.999999999996483;321.43294311793034
132907764803490000;321.02400166963037;-35.99999999999941;321.06740597190213
132907764803590000;320.66400166963035;-36.000000000000583;320.71884967904271
132907764803690000;320.30400166963034;-36.000000000001059;320.34788904856015
132907764803790000;319.94400166963032;-36.000000000001251;319.98098626404237
132907764803890000;319.58400166963037;-35.999999999997385;319.62453358387347
