Name;Resolver ciclic error 2;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\Resolver Ciclic Error2.csv;
Starttime of export;132900081483250000;Tuesday, February 22, 2022;13:55:48.325
Endtime of export;132900081936650000;Tuesday, February 22, 2022;13:56:33.665


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132900081867150000;150.74400166964603;-35.999999999995254;139.71940254886835
132900081867250000;150.38400166964607;-35.9999999999949;139.29735277300031
132900081867350000;150.02400166964608;-35.999999999997129;138.87931403458964
132900081867450000;149.66400166964613;-35.999999999996874;138.46502812324985
132900081867550000;149.30400166964617;-35.999999999996447;138.04640578469446
132900081867650000;148.94400166964621;-35.999999999996277;137.6280382267625
132900081867750000;148.58400166964626;-35.999999999995978;137.21963238539988
132900081867850000;148.2240016696463;-35.999999999995467;136.81833106149156
132900081867950000;147.86400166964634;-35.999999999995254;136.41583104960256
132900081868050000;147.50400166964639;-35.9999999999949;136.01178260879408
132900081868150000;147.1440016696464;-35.999999999997129;135.61513064118194
132900081868250000;146.78400166964644;-35.999999999996874;135.23222993705755
132900081868350000;146.42400166964649;-35.999999999996447;134.85363651425908
132900081868450000;146.06400166964653;-35.999999999996277;134.47933432942091
132900081868550000;145.70400166964657;-35.999999999995978;134.10089369863465
132900081868650000;145.34400166964662;-35.999999999995467;133.72372008521597
132900081868750000;144.98400166964666;-35.999999999995254;133.35397257072009
132900081868850000;144.6240016696467;-35.9999999999949;132.99022915277095
132900081868950000;144.26400166964672;-35.999999999997129;132.62632573829563
132900081869050000;143.90400166964676;-35.999999999996874;132.26196391992136
132900081869150000;143.5440016696468;-35.999999999996447;131.90315006559106
132900081869250000;143.18400166964685;-35.999999999996277;131.55510368804153
132900081869350000;142.82400166964689;-35.999999999995978;131.21311313526786
132900081869450000;142.46400166964693;-35.999999999995467;130.87594811642879
132900081869550000;142.10400166964698;-35.999999999995254;130.53552428871592
132900081869650000;141.74400166964702;-35.9999999999949;130.1976410130564
132900081869750000;141.38400166964703;-35.999999999997129;129.8683605293709
132900081869850000;141.02400166964708;-35.999999999996874;129.54573603040225
132900081869950000;140.66400166964712;-35.999999999996447;129.22074812984388
132900081870050000;140.30400166964716;-35.999999999996277;128.89827241733133
132900081870150000;139.94400166964721;-35.999999999995978;128.58139139075644
132900081870250000;139.58400166964725;-35.999999999995467;128.27365139175657
132900081870350000;139.22400166964729;-35.999999999995254;127.97193296498993
132900081870450000;138.86400166964734;-35.9999999999949;127.67576989790886
132900081870550000;138.50400166964735;-35.999999999997129;127.37439179627432
132900081870650000;138.1440016696474;-35.999999999996547;127.07393327443248
132900081870750000;137.78400166964744;-35.999999999996319;126.78120717808544
132900081870850000;137.42400166964748;-35.999999999996;126.49337233345737
132900081870950000;137.06400166964752;-35.999999999995474;126.20466107517781
132900081871050000;136.70400166964757;-35.999999999995268;125.91460544481129
132900081871150000;136.34400166964761;-35.9999999999949;125.63119650919667
132900081871250000;135.98400166964763;-35.999999999997129;125.35403194197447
132900081871350000;135.62400166964767;-35.999999999996874;125.08166415150055
132900081871450000;135.26400166964771;-35.999999999996447;124.81371055229967
132900081871550000;134.90400166964776;-35.999999999996277;124.54347953659885
132900081871650000;134.5440016696478;-35.999999999995978;124.274430032114
132900081871750000;134.18400166964784;-35.999999999995467;124.01463678386874
132900081871850000;133.82400166964789;-35.999999999995254;123.75781405949218
132900081871950000;133.46400166964793;-35.9999999999949;123.50232589785378
132900081872050000;133.10400166964794;-35.999999999997129;123.24707482198819
132900081872150000;132.744001669648;-35.999999999996874;122.99729469166894
132900081872250000;132.38400166964803;-35.999999999996447;122.7551973398116
132900081872350000;132.02400166964807;-35.999999999996277;122.51951644458148
132900081872450000;131.66400166964812;-35.999999999995978;122.28543233908145
132900081872550000;131.30400166964816;-35.999999999995467;122.05318619516947
132900081872650000;130.9440016696482;-35.999999999995254;121.82782010503107
132900081872750000;130.58400166964825;-35.9999999999949;121.62528445452661
132900081872850000;130.22400166964826;-35.999999999997129;121.44490221534889
132900081872950000;129.8640016696483;-35.999999999996874;121.27980245141636
132900081873050000;129.50400166964835;-35.999999999996447;121.12933717951687
132900081873150000;129.14400166964839;-35.999999999996277;120.99025565423403
132900081873250000;128.78400166964843;-35.999999999995978;120.86460255836037
132900081873350000;128.42400166964848;-35.999999999995467;120.74889399304352
132900081873450000;128.06400166964852;-35.999999999995254;120.64503927792289
132900081873550000;127.70400166964856;-35.9999999999949;120.54907598384875
132900081873650000;127.34400166964858;-35.999999999997129;120.46098612902472
132900081873750000;126.98400166964862;-35.999999999996874;120.382180796467
132900081873850000;126.62400166964866;-35.999999999996447;120.30976596268673
132900081873950000;126.26400166964871;-35.999999999996277;120.24099383754134
132900081874050000;125.90400166964875;-35.999999999995978;120.17785648393077
132900081874150000;125.54400166964879;-35.999999999995467;120.11649559034139
132900081874250000;125.18400166964884;-35.999999999995254;120.05991131564987
132900081874350000;124.82400166964888;-35.9999999999949;120.00631999966427
132900081874450000;124.46400166964889;-35.999999999997129;119.95205595295236
132900081874550000;124.10400166964894;-35.999999999996874;119.8998250919237
132900081874650000;123.74400166964898;-35.999999999996447;119.8466312711453
132900081874750000;123.38400166964902;-35.999999999996277;119.79670290974285
132900081874850000;123.02400166964907;-35.999999999995978;119.74739916665065
132900081874950000;122.66400166964911;-35.999999999995467;119.69571597069189
132900081875050000;122.30400166964915;-35.999999999995254;119.643372979496
132900081875150000;121.9440016696492;-35.9999999999949;119.59075506518093
132900081875250000;121.58400166964921;-35.999999999997129;119.53672478135958
132900081875350000;121.22400166964926;-35.999999999996874;119.48198180740585
132900081875450000;120.8640016696493;-35.999999999996447;119.42421448960587
132900081875550000;120.50400166964934;-35.999999999996277;119.35974522996722
132900081875650000;120.14400166964938;-35.999999999995588;119.29128087548642
132900081875750000;119.78400166964943;-35.99999999999531;119.21931665264032
132900081875850000;119.42400166964947;-35.999999999994927;119.14206176993467
132900081875950000;119.06400166964949;-35.999999999997137;119.05686108921216
132900081876050000;118.70400166964953;-35.999999999996888;118.96123710344665
132900081876150000;118.34400166964957;-35.999999999996447;118.85500434585582
132900081876250000;117.98400166964962;-35.999999999996277;118.73704117644118
132900081876350000;117.62400166964966;-35.999999999995978;118.59451508734674
132900081876450000;117.2640016696497;-35.999999999995467;118.4284564724428
132900081876550000;116.90400166964975;-35.999999999995254;118.24231965293883
132900081876650000;116.54400166964979;-35.9999999999949;118.03941855445082
132900081876750000;116.1840016696498;-35.999999999997129;117.8293221534733
132900081876850000;115.82400166964985;-35.999999999996874;117.61094954977686
132900081876950000;115.46400166964989;-35.999999999996447;117.3818563472084
132900081877050000;115.10400166964993;-35.999999999996277;117.14424837108214
132900081877150000;114.74400166964998;-35.999999999995978;116.89937276498139
132900081877250000;114.38400166965002;-35.999999999995467;116.65612375702972
132900081877350000;114.02400166965006;-35.999999999995254;116.41232020557416
132900081877450000;113.66400166965011;-35.9999999999949;116.16522444492233
132900081877550000;113.30400166965012;-35.999999999997129;115.90660935007266
132900081877650000;112.94400166965016;-35.999999999996874;115.64061988093258
132900081877750000;112.58400166965021;-35.999999999996447;115.3758165394875
132900081877850000;112.22400166965025;-35.999999999996277;115.1095752665068
132900081877950000;111.86400166965029;-35.999999999995978;114.83744317933457
132900081878050000;111.50400166965034;-35.999999999995467;114.55908006222744
132900081878150000;111.14400166965038;-35.999999999995254;114.27897083255435
132900081878250000;110.78400166965042;-35.9999999999949;114.00239210972397
132900081878350000;110.42400166965044;-35.999999999997129;113.72456078092939
132900081878450000;110.06400166965048;-35.999999999996874;113.44483419091634
132900081878550000;109.70400166965052;-35.999999999996447;113.15562351308685
132900081878650000;109.34400166965057;-35.999999999996277;112.85869686405593
132900081878750000;108.98400166965061;-35.999999999995978;112.56295316054452
132900081878850000;108.62400166965065;-35.999999999995467;112.2646623771661
132900081878950000;108.2640016696507;-35.999999999995254;111.96003204635125
132900081879050000;107.90400166965074;-35.9999999999949;111.65020799681228
132900081879150000;107.54400166965075;-35.999999999997129;111.3351919246951
132900081879250000;107.1840016696508;-35.999999999996874;111.02163798357881
132900081879350000;106.82400166965084;-35.999999999996447;110.70865206223553
132900081879450000;106.46400166965088;-35.999999999996277;110.39189520767697
132900081879550000;106.10400166965093;-35.999999999995978;110.06439596906856
132900081879650000;105.74400166965097;-35.999999999995467;109.73046300101579
132900081879750000;105.38400166965101;-35.999999999995254;109.39845474844763
132900081879850000;105.02400166965106;-35.9999999999949;109.06607693042176
132900081879950000;104.66400166965107;-35.999999999997129;108.7272051900883
132900081880050000;104.30400166965112;-35.999999999996874;108.37690773909016
132900081880150000;103.94400166965113;-35.99999999999882;108.02412898118074
132900081880250000;103.58400166965117;-35.99999999999806;107.67627306289681
132900081880350000;103.22400166965122;-35.999999999997293;107.32672497859059
132900081880450000;102.86400166965126;-35.999999999996987;106.9732468833369
132900081880550000;102.5040016696513;-35.999999999996867;106.60988552597526
132900081880650000;102.14400166965135;-35.999999999996277;106.23683097043761
132900081880750000;101.78400166965139;-35.999999999996035;105.86428371730162
132900081880850000;101.42400166965143;-35.999999999995282;105.49038188173044
132900081880950000;101.06400166965148;-35.999999999994976;105.10889567522992
132900081881050000;100.70400166965152;-35.999999999994856;104.72056562222173
132900081881150000;100.34400166965156;-35.99999999999401;104.3258596206224
132900081881250000;99.9840016696516;-35.999999999993676;103.93694464913661
132900081881350000;99.624001669651648;-35.999999999993534;103.5481612821136
132900081881450000;99.264001669651634;-35.999999999998217;103.1543965370137
132900081881550000;98.904001669651677;-35.999999999997819;102.75349451277472
132900081881650000;98.54400166965172;-35.999999999997655;102.34156300455783
132900081881750000;98.184001669651764;-35.999999999996589;101.93100064270568
132900081881850000;97.8240016696518;-35.999999999996163;101.52057296828031
132900081881950000;97.46400166965185;-35.999999999995993;101.10141951077465
132900081882050000;97.1040016696519;-35.999999999995254;100.67486198809195
132900081882150000;96.744001669651936;-35.999999999994969;100.24441722677233
132900081882250000;96.38400166965198;-35.999999999994856;99.818202429432517
132900081882350000;96.024001669652023;-35.99999999999401;99.393890007220293
132900081882450000;95.664001669652066;-35.999999999993676;98.964196092686151
132900081882550000;95.304001669652109;-35.999999999993534;98.525442597122321
132900081882650000;94.9440016696521;-35.999999999998217;98.076268422912179
132900081882750000;94.584001669652139;-35.999999999997819;97.628807192151413
132900081882850000;94.224001669652182;-35.999999999997655;97.179779065653108
132900081882950000;93.864001669652225;-35.999999999997584;96.723451049766936
132900081883050000;93.504001669652268;-35.999999999997108;96.258368691173715
132900081883150000;93.144001669652312;-35.999999999996916;95.790921122626443
132900081883250000;92.784001669652355;-35.999999999996831;95.328216591117837
132900081883350000;92.4240016696524;-35.999999999996255;94.868104910526611
132900081883450000;92.064001669652441;-35.999999999996021;94.403657217490576
132900081883550000;91.704001669652484;-35.999999999995929;93.930171287505217
132900081883650000;91.344001669652528;-35.999999999995232;93.445205718578336
132900081883750000;90.984001669652571;-35.999999999994955;92.962153674361844
132900081883850000;90.624001669652614;-35.999999999994841;92.479804283616716
132900081883950000;90.264001669652657;-35.999999999994;91.988408272436772
132900081884050000;89.9040016696527;-35.999999999993676;91.489628790953645
132900081884150000;89.544001669652744;-35.999999999993534;90.98712561453334
132900081884250000;89.18400166965273;-35.999999999998217;90.49129964942783
132900081884350000;88.824001669652773;-35.999999999997819;89.999486928323577
132900081884450000;88.464001669652816;-35.999999999997655;89.503493923558509
132900081884550000;88.10400166965286;-35.999999999997584;88.998872866654537
132900081884650000;87.7440016696529;-35.999999999997108;88.48209442299688
132900081884750000;87.384001669652946;-35.999999999996916;87.966104790301273
132900081884850000;87.024001669652989;-35.999999999996831;87.453929549927238
132900081884950000;86.664001669653032;-35.999999999996255;86.933558871835288
132900081885050000;86.304001669653076;-35.999999999996021;86.406857234192245
132900081885150000;85.944001669653119;-35.999999999995929;85.873768355233153
132900081885250000;85.584001669653162;-35.999999999995232;85.349297071602251
132900081885350000;85.2240016696532;-35.999999999994955;84.828639996578019
132900081885450000;84.864001669653248;-35.999999999994841;84.306187772262319
132900081885550000;84.504001669653292;-35.999999999994;83.774603525072152
132900081885650000;84.144001669653335;-35.999999999993676;83.233946240746249
132900081885750000;83.784001669653321;-35.999999999998273;82.694234634637979
132900081885850000;83.424001669653364;-35.99999999999784;82.158877434626078
132900081885950000;83.064001669653408;-35.999999999997669;81.616754641558231
132900081886050000;82.704001669653451;-35.9999999999976;81.063596910823918
132900081886150000;82.3440016696535;-35.999999999997115;80.508553725407026
132900081886250000;81.984001669653537;-35.999999999996916;79.9619784767042
132900081886350000;81.62400166965358;-35.999999999996831;79.421822280327149
132900081886450000;81.264001669653624;-35.999999999996255;78.880472495922277
132900081886550000;80.904001669653667;-35.999999999996021;78.329451802476228
132900081886650000;80.54400166965371;-35.999999999995929;77.766777688151961
132900081886750000;80.184001669653753;-35.999999999995232;77.20686307812899
132900081886850000;79.8240016696538;-35.999999999994955;76.651330954344374
132900081886950000;79.46400166965384;-35.999999999994841;76.089990649757624
132900081887050000;79.104001669653883;-35.999999999994;75.521148106619847
132900081887150000;78.744001669653926;-35.999999999993676;74.951477318193454
132900081887250000;78.384001669653969;-35.999999999993534;74.391109427875662
132900081887350000;78.024001669653956;-35.999999999998217;73.837931972337785
132900081887450000;77.664001669654;-35.999999999997819;73.28455378250068
132900081887550000;77.304001669653985;-36.000000000000952;72.727483385441559
132900081887650000;76.944001669653858;-36.000000000007432;72.160522109307863
132900081887750000;76.58400166965373;-36.00000000001004;71.600145844594508
132900081887850000;76.2240016696536;-36.000000000011539;71.047741460973455
132900081887950000;75.864001669653476;-36.000000000012939;70.49369961457883
132900081888050000;75.504001669653348;-36.000000000013507;69.933621566877832
132900081888150000;75.144001669653221;-36.000000000014275;69.373722849915765
132900081888250000;74.784001669653151;-36.000000000009848;68.82407621303517
132900081888350000;74.424001669653023;-36.000000000010353;68.28446400081063
132900081888450000;74.0640016696529;-36.000000000011212;67.746525230164693
132900081888550000;73.704001669652769;-36.000000000011553;67.20191156106668
132900081888650000;73.344001669652641;-36.00000000001215;66.65211415915131
132900081888750000;72.984001669652514;-36.000000000013181;66.10776439355304
132900081888850000;72.624001669652387;-36.000000000013593;65.571208981034829
132900081888950000;72.264001669652259;-36.00000000001431;65.035399842966441
132900081889050000;71.904001669652189;-36.000000000009855;64.493692454890748
132900081889150000;71.544001669652062;-36.000000000010353;63.953342663404463
132900081889250000;71.184001669651934;-36.000000000011212;63.424448748674479
132900081889350000;70.8240016696518;-36.000000000011553;62.9059354593943
132900081889450000;70.46400166965168;-36.00000000001215;62.391652645654219
132900081889550000;70.104001669651552;-36.000000000013181;61.873000355079
132900081889650000;69.744001669651425;-36.000000000013593;61.348931744091693
132900081889750000;69.3840016696513;-36.00000000001431;60.833155846421562
132900081889850000;69.024001669651227;-36.000000000009855;60.324645663899879
132900081889950000;68.6640016696511;-36.000000000010353;59.815344367156989
132900081890050000;68.304001669650972;-36.000000000011212;59.300619137856721
132900081890150000;67.944001669650845;-36.000000000011553;58.787441957984456
132900081890250000;67.584001669650718;-36.00000000001215;58.287501631829315
132900081890350000;67.22400166965059;-36.000000000013181;57.798092934960948
132900081890450000;66.864001669650463;-36.000000000013593;57.310145928051313
132900081890550000;66.504001669650336;-36.00000000001431;56.820032951883434
132900081890650000;66.144001669650208;-36.000000000014595;56.323013487229879
132900081890750000;65.784001669650138;-36.000000000009976;55.832868052504196
132900081890850000;65.424001669650011;-36.0000000000104;55.352058224385907
132900081890950000;65.064001669649883;-36.000000000011241;54.8735310288506
132900081891050000;64.704001669649756;-36.000000000011575;54.391951861012352
132900081891150000;64.344001669649629;-36.000000000012164;53.912682097644563
132900081891250000;63.9840016696495;-36.000000000013188;53.443728033649805
132900081891350000;63.624001669649374;-36.000000000013607;52.985913001383025
132900081891450000;63.264001669649247;-36.000000000014317;52.5321699884705
132900081891550000;62.904001669649176;-36.000000000009869;52.075690209104557
132900081891650000;62.544001669649049;-36.000000000010367;51.616464690567653
132900081891750000;62.184001669648922;-36.000000000011219;51.163706469715279
132900081891850000;61.824001669648794;-36.000000000011568;50.720765155029063
132900081891950000;61.464001669648667;-36.000000000012164;50.280147094614392
132900081892050000;61.10400166964854;-36.000000000013188;49.833289361356243
132900081892150000;60.744001669648412;-36.000000000013607;49.38880161746625
132900081892250000;60.384001669648285;-36.000000000014317;48.955552026821621
132900081892350000;60.024001669648214;-36.000000000009869;48.532045570098404
132900081892450000;59.664001669648087;-36.000000000010367;48.112042909986123
132900081892550000;59.30400166964796;-36.000000000011219;47.692801887654944
132900081892650000;58.944001669647832;-36.000000000011568;47.267536678802827
132900081892750000;58.584001669647705;-36.000000000012164;46.848100326278811
132900081892850000;58.224001669647578;-36.000000000013188;46.437178576888122
132900081892950000;57.86400166964745;-36.000000000013607;46.02761960931015
132900081893050000;57.504001669647323;-36.000000000014317;45.6171515335736
132900081893150000;57.144001669647253;-36.000000000009869;45.209359016309868
132900081893250000;56.784001669647125;-36.000000000010367;44.809688348192566
132900081893350000;56.424001669647;-36.000000000011219;44.422495379285955
132900081893450000;56.064001669646871;-36.000000000011568;44.038811907711825
132900081893550000;55.704001669646743;-36.000000000012164;43.655115766740479
132900081893650000;55.344001669646616;-36.000000000013188;43.268576243909834
132900081893750000;54.984001669646489;-36.000000000013607;42.890138565831123
132900081893850000;54.624001669646361;-36.000000000014317;42.520908853356175
132900081893950000;54.264001669646291;-36.000000000009869;42.155429211936919
132900081894050000;53.904001669646163;-36.000000000010367;41.787071188255027
132900081894150000;53.544001669646036;-36.000000000011219;41.42092072457541
132900081894250000;53.184001669645909;-36.000000000011568;41.064299253909759
132900081894350000;52.824001669645781;-36.000000000012164;40.717990120193832
132900081894450000;52.464001669645654;-36.000000000013188;40.375668991305893
132900081894550000;52.104001669645527;-36.000000000013607;40.03457683793917
132900081894650000;51.7440016696454;-36.000000000014317;39.688954562362248
132900081894750000;51.384001669645329;-36.000000000009869;39.350704786013637
132900081894850000;51.0240016696452;-36.000000000010367;39.017119127126051
132900081894950000;50.664001669645074;-36.000000000011219;38.686881761716705
132900081895050000;50.304001669644947;-36.000000000011568;38.358120712924034
132900081895150000;49.94400166964482;-36.000000000012164;38.0296649307269
132900081895250000;49.584001669644692;-36.000000000013188;37.709968662901332
132900081895350000;49.224001669644565;-36.000000000013607;37.399683193625876
132900081895450000;48.864001669644438;-36.000000000014317;37.091250200981065
132900081895550000;48.504001669644367;-36.000000000009869;36.7858265783448
132900081895650000;48.14400166964424;-36.000000000010367;36.478091670753386
132900081895750000;47.784001669644113;-36.000000000011219;36.176017225377976
132900081895850000;47.424001669643985;-36.000000000011568;35.881916515277737
132900081895950000;47.064001669643858;-36.000000000012164;35.58853705285545
132900081896050000;46.704001669643731;-36.000000000013188;35.293523309276942
132900081896150000;46.3440016696436;-36.000000000013607;35.000641558177314
132900081896250000;45.984001669643476;-36.000000000014317;34.715161902539961
132900081896350000;45.624001669643405;-36.000000000009869;34.438595247488735
132900081896450000;45.264001669643278;-36.000000000010367;34.163703393703116
132900081896550000;44.904001669643151;-36.000000000011219;33.88957367268759
132900081896650000;44.544001669643023;-36.000000000011568;33.612765505783678
132900081896750000;44.184001669642896;-36.000000000012164;33.341262295605887
132900081896850000;43.824001669642769;-36.000000000013188;33.074458530729459
132900081896950000;43.464001669642641;-36.000000000013607;32.810997018938124
132900081897050000;43.104001669642514;-36.000000000014317;32.54789677407198
132900081897150000;42.744001669642444;-36.000000000009869;32.285695234405452
132900081897250000;42.384001669642316;-36.000000000010367;32.031354090991726
132900081897350000;42.024001669642189;-36.000000000011219;31.784187722178142
132900081897450000;41.664001669642062;-36.000000000011568;31.542212148271116
132900081897550000;41.304001669641934;-36.000000000012164;31.302662805597251
132900081897650000;40.944001669641807;-36.000000000013188;31.0644094747392
132900081897750000;40.58400166964168;-36.000000000013607;30.837532057356956
132900081897850000;40.224001669641552;-36.000000000014317;30.636803359006372
132900081897950000;39.864001669641482;-36.000000000009869;30.455997136319759
132900081898050000;39.504001669641355;-36.000000000010367;30.290792519003773
132900081898150000;39.144001669641227;-36.000000000011219;30.13912026738782
132900081898250000;38.7840016696411;-36.000000000011568;30.000965382857743
132900081898350000;38.424001669640973;-36.000000000012164;29.876029583152931
132900081898450000;38.064001669640845;-36.000000000013188;29.760329831561378
132900081898550000;37.704001669640718;-36.000000000013607;29.655418763669605
132900081898650000;37.344001669640591;-36.000000000014317;29.559360936344238
132900081898750000;36.98400166964052;-36.000000000009869;29.471248337653797
132900081898850000;36.624001669640393;-36.000000000010367;29.391967821538714
132900081898950000;36.264001669640265;-36.000000000011219;29.318554178597587
132900081899050000;35.904001669640138;-36.000000000011568;29.249666190573269
132900081899150000;35.544001669640011;-36.000000000012164;29.185964255031593
132900081899250000;35.184001669639883;-36.000000000013188;29.1267780824413
132900081899350000;34.824001669639756;-36.000000000013607;29.069468071859234
132900081899450000;34.464001669639629;-36.000000000014317;29.014656457282367
132900081899550000;34.104001669639558;-36.000000000009869;28.960683225345438
132900081899650000;33.744001669639431;-36.000000000010367;28.907232703300728
132900081899750000;33.384001669639304;-36.000000000011219;28.8556689322847
132900081899850000;33.024001669639176;-36.000000000011568;28.803698221909549
132900081899950000;32.664001669639049;-36.000000000012164;28.751620169409669
132900081900050000;32.304001669638922;-36.000000000013188;28.699821770084093
132900081900150000;31.944001669638794;-36.000000000013607;28.646616770973235
132900081900250000;31.584001669638667;-36.000000000014317;28.592282138845437
132900081900350000;31.224001669638596;-36.000000000009869;28.536641140315595
132900081900450000;30.864001669638469;-36.000000000010367;28.478056071873379
132900081900550000;30.504001669638342;-36.000000000011219;28.415495068300359
132900081900650000;30.144001669638214;-36.000000000011568;28.346578768395993
132900081900750000;29.784001669638087;-36.0000000000117;28.271598137679717
132900081900850000;29.42400166963796;-36.000000000012214;28.188584277189516
132900081900950000;29.064001669637832;-36.000000000013209;28.098277092823214
132900081901050000;28.704001669637705;-36.000000000013614;27.999946888758817
132900081901150000;28.344001669637578;-36.000000000014325;27.895392783335911
132900081901250000;27.984001669637507;-36.000000000009869;27.782558747479381
132900081901350000;27.62400166963738;-36.000000000010367;27.659405992616449
132900081901450000;27.264001669637253;-36.000000000011219;27.51243712660321
132900081901550000;26.904001669637125;-36.000000000011568;27.344869356999304
132900081901650000;26.544001669636998;-36.000000000012164;27.156568901817462
132900081901750000;26.184001669636871;-36.000000000013188;26.955087638386011
132900081901850000;25.824001669636743;-36.000000000013607;26.746783076203712
132900081901950000;25.464001669636616;-36.000000000014317;26.529234457902174
132900081902050000;25.104001669636546;-36.000000000009869;26.3017640437963
132900081902150000;24.744001669636418;-36.000000000010367;26.066348518938092
132900081902250000;24.384001669636291;-36.000000000011219;25.828400846217669
132900081902350000;24.024001669636164;-36.000000000011568;25.591541322507865
132900081902450000;23.664001669636036;-36.000000000012164;25.3476225834068
132900081902550000;23.304001669635909;-36.000000000013188;25.100243528760384
132900081902650000;22.944001669635782;-36.000000000013607;24.841462173661768
132900081902750000;22.584001669635654;-36.000000000014317;24.580028672127785
132900081902850000;22.224001669635584;-36.000000000009869;24.3191201149637
132900081902950000;21.864001669635456;-36.000000000010367;24.052865213666159
132900081903050000;21.504001669635329;-36.000000000011219;23.779191000335274
132900081903150000;21.144001669635202;-36.000000000011568;23.498965639950196
132900081903250000;20.784001669635074;-36.000000000012164;23.219704817750298
132900081903350000;20.424001669634947;-36.000000000013188;22.942510818044671
132900081903450000;20.06400166963482;-36.000000000013607;22.66439898705217
132900081903550000;19.704001669634692;-36.000000000014317;22.380596032204508
132900081903650000;19.344001669634622;-36.000000000009869;22.088952110056482
132900081903750000;18.984001669634495;-36.000000000010367;21.79400751093878
132900081903850000;18.624001669634367;-36.000000000011219;21.500666920053757
132900081903950000;18.26400166963424;-36.000000000011568;21.204273786158634
132900081904050000;17.904001669634113;-36.000000000012164;20.900612020877432
132900081904150000;17.544001669633985;-36.000000000013188;20.590396212907695
132900081904250000;17.184001669633858;-36.000000000013607;20.281980256338692
132900081904350000;16.824001669633731;-36.000000000014317;19.977048322517344
132900081904450000;16.46400166963366;-36.000000000009869;19.669785025106179
132900081904550000;16.104001669633533;-36.000000000010367;19.357064977691497
132900081904650000;15.744001669633406;-36.000000000011219;19.032723705641054
132900081904750000;15.384001669633278;-36.000000000011568;18.704077635615871
132900081904850000;15.024001669633151;-36.000000000012164;18.375647104055307
132900081904950000;14.664001669633024;-36.000000000013188;18.043047076288644
132900081905050000;14.304001669632896;-36.000000000013607;17.703323550123862
132900081905150000;13.944001669632769;-36.000000000014317;17.356706659124441
132900081905250000;13.584001669632698;-36.000000000009869;17.008693399501638
132900081905350000;13.224001669632571;-36.000000000010367;16.664674171290457
132900081905450000;12.864001669632444;-36.000000000011219;16.316517707365922
132900081905550000;12.504001669632316;-36.000000000011568;15.96421564358725
132900081905650000;12.144001669632189;-36.000000000012164;15.602549994649879
132900081905750000;11.784001669632062;-36.000000000013188;15.236962732549189
132900081905850000;11.424001669631934;-36.000000000013607;14.871181822897167
132900081905950000;11.064001669631807;-36.000000000014317;14.502800283864204
132900081906050000;10.704001669631737;-36.000000000009869;14.125405427374371
132900081906150000;10.344001669631609;-36.000000000010367;13.742687575966251
132900081906250000;9.9840016696314819;-36.000000000011219;13.362184119125477
132900081906350000;9.6240016696313546;-36.000000000011568;12.985045222918467
132900081906450000;9.2640016696312273;-36.000000000012164;12.607882883781247
132900081906550000;8.9040016696311;-36.000000000013188;12.224868429504994
132900081906650000;8.5440016696309726;-36.000000000013607;11.829340655737322
132900081906750000;8.1840016696308453;-36.000000000014317;11.427520694155559
132900081906850000;7.8240016696307748;-36.000000000009869;11.02849787212498
132900081906950000;7.4640016696306475;-36.000000000010367;10.626403345596232
132900081907050000;7.10400166963052;-36.000000000011219;10.214095645501306
132900081907150000;6.7440016696303928;-36.000000000011568;9.7935820274366243
132900081907250000;6.3840016696302655;-36.000000000012164;9.37345254866149
132900081907350000;6.0240016696301382;-36.000000000013188;8.9579453703521263
132900081907450000;5.6640016696300108;-36.000000000013607;8.5397796051200228
132900081907550000;5.3040567924699076;-35.995656902449156;8.1192206096683766
132900081907650000;4.9450469620031186;-35.93170363332495;7.6852934235152972
132900081907750000;4.5884870355363319;-35.752883248806619;7.2463578327099176
132900081907850000;4.2359082030695276;-35.436316438800588;6.8154558554610931
132900081907950000;3.8888416546027997;-34.972808521708593;6.3912342590741158
132900081908050000;3.5488185801360146;-34.358664361229515;5.95966562009587
132900081908150000;3.217370169669266;-33.592398964944543;5.5252105969322383
132900081908250000;2.8960276132025342;-32.673415547712089;5.09316053532431
132900081908350000;2.5863221007357993;-31.60147427496954;4.6778416920802419
132900081908450000;2.2897848222690982;-30.376478762580916;4.2763373830038338
132900081908550000;2.0079469678024111;-28.998390275925711;3.8804895959095416
132900081908650000;1.7423397273357182;-27.467193248432594;3.4949142736804113
132900081908750000;1.4944942908691132;-25.782881424234638;3.1158503477963775
132900081908850000;1.2659418484024627;-23.945452289255044;2.7474960569802183
