Name;Resolver voltage divider at sine and cosine coild;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\VoltageDividerSineCosCoils.csv;
Starttime of export;132907960342450000;Thursday, March 3, 2022;16:47:14.245
Endtime of export;132907960642850000;Thursday, March 3, 2022;16:47:44.285


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907960565950000;126.98400166964862;-35.999999999996874;129.72951145103519
132907960566050000;126.62400166964866;-35.999999999996447;129.36490637281202
132907960566150000;126.26400166964871;-35.999999999996277;128.9959371984522
132907960566250000;125.90400166964875;-35.999999999995978;128.63404915556936
132907960566350000;125.54400166964879;-35.999999999995467;128.27552922813476
132907960566450000;125.18400166964884;-35.999999999995254;127.91535326764158
132907960566550000;124.82400166964888;-35.9999999999949;127.55310952480677
132907960566650000;124.46400166964889;-35.999999999997129;127.19660770238602
132907960566750000;124.10400166964894;-35.999999999996874;126.84280494675497
132907960566850000;123.74400166964898;-35.999999999996447;126.48507752695832
132907960566950000;123.38400166964902;-35.999999999996277;126.1257179447784
132907960567050000;123.02400166964907;-35.999999999995978;125.7583685321564
132907960567150000;122.66400166964911;-35.999999999995467;125.39222116001392
132907960567250000;122.30400166964915;-35.999999999995254;125.02770608638524
132907960567350000;121.9440016696492;-35.9999999999949;124.66401761611061
132907960567450000;121.58400166964921;-35.999999999997129;124.29936826960876
132907960567550000;121.22400166964926;-35.999999999996874;123.93315915439382
132907960567650000;120.8640016696493;-35.999999999996447;123.56870502981019
132907960567750000;120.50400166964934;-35.999999999996277;123.20521233819443
132907960567850000;120.14400166964938;-35.999999999995588;122.84124941706251
132907960567950000;119.78400166964943;-35.99999999999531;122.48123403182169
132907960568050000;119.42400166964947;-35.999999999994927;122.10960687611093
132907960568150000;119.06400166964949;-35.999999999997137;121.73637000942652
132907960568250000;118.70400166964953;-35.999999999996888;121.36373459898161
132907960568350000;118.34400166964957;-35.999999999996447;120.99706143699137
132907960568450000;117.98400166964962;-35.999999999996277;120.62840217429076
132907960568550000;117.62400166964966;-35.999999999995978;120.25510661890999
132907960568650000;117.2640016696497;-35.999999999995467;119.88276428366545
132907960568750000;116.90400166964975;-35.999999999995254;119.51503274162788
132907960568850000;116.54400166964979;-35.9999999999949;119.14666862923616
132907960568950000;116.1840016696498;-35.999999999997129;118.78066003685581
132907960569050000;115.82400166964985;-35.999999999996874;118.40241087578441
132907960569150000;115.46400166964989;-35.999999999996447;118.0231731211254
132907960569250000;115.10400166964993;-35.999999999996277;117.6493094721092
132907960569350000;114.74400166964998;-35.999999999995978;117.27657111840115
132907960569450000;114.38400166965002;-35.999999999995467;116.90407035055469
132907960569550000;114.02400166965006;-35.999999999995254;116.53056919650649
132907960569650000;113.66400166965011;-35.9999999999949;116.15759891731553
132907960569750000;113.30400166965012;-35.999999999997129;115.78670816085771
132907960569850000;112.94400166965016;-35.999999999996874;115.41435155455064
132907960569950000;112.58400166965021;-35.999999999996447;115.0450577522018
132907960570050000;112.22400166965025;-35.999999999996277;114.66732604976289
132907960570150000;111.86400166965029;-35.999999999995978;114.28623713385193
132907960570250000;111.50400166965034;-35.999999999995467;113.9086196283712
132907960570350000;111.14400166965038;-35.999999999995254;113.53134998501358
132907960570450000;110.78400166965042;-35.9999999999949;113.15404223166581
132907960570550000;110.42400166965044;-35.999999999997129;112.7799077624546
132907960570650000;110.06400166965048;-35.999999999996874;112.40524784206701
132907960570750000;109.70400166965052;-35.999999999996447;112.03181036814756
132907960570850000;109.34400166965057;-35.999999999996277;111.66078717945693
132907960570950000;108.98400166965061;-35.999999999995978;111.28887862047414
132907960571050000;108.62400166965065;-35.999999999995467;110.90734861576675
132907960571150000;108.2640016696507;-35.999999999995254;110.52448605278698
132907960571250000;107.90400166965074;-35.9999999999949;110.14862518837153
132907960571350000;107.54400166965075;-35.999999999997129;109.77554612579029
132907960571450000;107.1840016696508;-35.999999999996874;109.40247934784976
132907960571550000;106.82400166965084;-35.999999999996447;109.02922032574548
132907960571650000;106.46400166965088;-35.999999999996277;108.65312812568716
132907960571750000;106.10400166965093;-35.999999999995978;108.27898927686962
132907960571850000;105.74400166965097;-35.999999999995467;107.90533204555872
132907960571950000;105.38400166965101;-35.999999999995254;107.5308110965611
132907960572050000;105.02400166965106;-35.9999999999949;107.14949032163757
132907960572150000;104.66400166965107;-35.999999999997129;106.76690454094324
132907960572250000;104.30400166965112;-35.999999999996874;106.38818018862428
132907960572350000;103.94400166965113;-35.99999999999882;106.01128282432285
132907960572450000;103.58400166965117;-35.99999999999806;105.63139057281792
132907960572550000;103.22400166965122;-35.999999999997293;105.24907855589161
132907960572650000;102.86400166965126;-35.999999999996987;104.87046927250339
132907960572750000;102.5040016696513;-35.999999999996867;104.49851067688529
132907960572850000;102.14400166965135;-35.999999999996277;104.12180421389455
132907960572950000;101.78400166965139;-35.999999999996035;103.74759851703414
132907960573050000;101.42400166965143;-35.999999999995282;103.3653500903396
132907960573150000;101.06400166965148;-35.999999999994976;102.97786522259419
132907960573250000;100.70400166965152;-35.999999999994856;102.60070142387026
132907960573350000;100.34400166965156;-35.99999999999401;102.22642046841496
132907960573450000;99.9840016696516;-35.999999999993676;101.85150801714471
132907960573550000;99.624001669651648;-35.999999999993534;101.47287737779065
132907960573650000;99.264001669651634;-35.999999999998217;101.09645101039362
132907960573750000;98.904001669651677;-35.999999999997819;100.72228482476466
132907960573850000;98.54400166965172;-35.999999999997655;100.34823304229388
132907960573950000;98.184001669651764;-35.999999999996589;99.971150178452376
132907960574050000;97.8240016696518;-35.999999999996163;99.585142462653323
132907960574150000;97.46400166965185;-35.999999999995993;99.197258737381418
132907960574250000;97.1040016696519;-35.999999999995254;98.814266912270426
132907960574350000;96.744001669651936;-35.999999999994969;98.433826252178662
132907960574450000;96.38400166965198;-35.999999999994856;98.051637878629066
132907960574550000;96.024001669652023;-35.99999999999401;97.666945798141711
132907960574650000;95.664001669652066;-35.999999999993676;97.28295932531195
132907960574750000;95.304001669652109;-35.999999999993534;96.903652382056379
132907960574850000;94.9440016696521;-35.999999999998217;96.5217595602133
132907960574950000;94.584001669652139;-35.999999999997819;96.137919860980332
132907960575050000;94.224001669652182;-35.999999999997655;95.74917496610253
132907960575150000;93.864001669652225;-35.999999999997584;95.35611527762336
132907960575250000;93.504001669652268;-35.999999999997108;94.970906689598678
132907960575350000;93.144001669652312;-35.999999999996916;94.586174304948884
132907960575450000;92.784001669652355;-35.999999999996831;94.200130706067327
132907960575550000;92.4240016696524;-35.999999999996255;93.810467227149445
132907960575650000;92.064001669652441;-35.999999999996021;93.422110977075548
132907960575750000;91.704001669652484;-35.999999999995929;93.03880874777154
132907960575850000;91.344001669652528;-35.999999999995232;92.656289915340878
132907960575950000;90.984001669652571;-35.999999999994955;92.272290749286213
132907960576050000;90.624001669652614;-35.999999999994841;91.879815066155274
132907960576150000;90.264001669652657;-35.999999999994;91.484127545120515
132907960576250000;89.9040016696527;-35.999999999993676;91.09567508131191
132907960576350000;89.544001669652744;-35.999999999993534;90.710200139756239
132907960576450000;89.18400166965273;-35.999999999998217;90.322025027904758
132907960576550000;88.824001669652773;-35.999999999997819;89.933747653799657
132907960576650000;88.464001669652816;-35.999999999997655;89.546561457344751
132907960576750000;88.10400166965286;-35.999999999997584;89.164752711380629
132907960576850000;87.7440016696529;-35.999999999997108;88.7840901890693
132907960576950000;87.384001669652946;-35.999999999996916;88.402642437502308
132907960577050000;87.024001669652989;-35.999999999996831;88.014498329688578
132907960577150000;86.664001669653032;-35.999999999996255;87.620824470614366
132907960577250000;86.304001669653076;-35.999999999996021;87.234719626506
132907960577350000;85.944001669653119;-35.999999999995929;86.850224657471273
132907960577450000;85.584001669653162;-35.999999999995232;86.469738429353356
132907960577550000;85.2240016696532;-35.999999999994955;86.087222656688127
132907960577650000;84.864001669653248;-35.999999999994841;85.704591183680066
132907960577750000;84.504001669653292;-35.999999999994;85.328401997039379
132907960577850000;84.144001669653335;-35.999999999993676;84.950844126189409
132907960577950000;83.784001669653321;-35.999999999998273;84.571878001409644
132907960578050000;83.424001669653364;-35.99999999999784;84.186627798245127
132907960578150000;83.064001669653408;-35.999999999997669;83.79907090436528
132907960578250000;82.704001669653451;-35.9999999999976;83.418422866271172
132907960578350000;82.3440016696535;-35.999999999997115;83.0415584127296
132907960578450000;81.984001669653537;-35.999999999996916;82.660669072078718
132907960578550000;81.62400166965358;-35.999999999996831;82.280606608662339
132907960578650000;81.264001669653624;-35.999999999996255;81.899632000592092
132907960578750000;80.904001669653667;-35.999999999996021;81.524978455595615
132907960578850000;80.54400166965371;-35.999999999995929;81.152044971694721
132907960578950000;80.184001669653753;-35.999999999995232;80.77541375310642
132907960579050000;79.8240016696538;-35.999999999994955;80.3926741088096
132907960579150000;79.46400166965384;-35.999999999994841;80.004486135347392
132907960579250000;79.104001669653883;-35.999999999994;79.621817902208662
132907960579350000;78.744001669653926;-35.999999999993676;79.24404734935392
132907960579450000;78.384001669653969;-35.999999999993534;78.864911318285309
132907960579550000;78.024001669653956;-35.999999999998217;78.48443879657205
132907960579650000;77.664001669654;-35.999999999997819;78.1036732734821
132907960579750000;77.304001669653985;-36.000000000000952;77.72929108175417
132907960579850000;76.944001669653858;-36.000000000007432;77.354790443201367
132907960579950000;76.58400166965373;-36.00000000001004;76.979628032732165
132907960580050000;76.2240016696536;-36.000000000011539;76.5973765818669
132907960580150000;75.864001669653476;-36.000000000012939;76.2126045550393
132907960580250000;75.504001669653348;-36.000000000013507;75.833810384007961
132907960580350000;75.144001669653221;-36.000000000014275;75.455889406088119
132907960580450000;74.784001669653151;-36.000000000009848;75.07977376695905
132907960580550000;74.424001669653023;-36.000000000010353;74.699729916592872
132907960580650000;74.0640016696529;-36.000000000011212;74.320233097102957
132907960580750000;73.704001669652769;-36.000000000011553;73.946744680249608
132907960580850000;73.344001669652641;-36.00000000001215;73.573175130298736
132907960580950000;72.984001669652514;-36.000000000013181;73.198032873756162
132907960581050000;72.624001669652387;-36.000000000013593;72.815668627976777
132907960581150000;72.264001669652259;-36.00000000001431;72.429617837115487
132907960581250000;71.904001669652189;-36.000000000009855;72.049511847303378
132907960581350000;71.544001669652062;-36.000000000010353;71.670415566481481
132907960581450000;71.184001669651934;-36.000000000011212;71.289233414849122
132907960581550000;70.8240016696518;-36.000000000011553;70.909360799289985
132907960581650000;70.46400166965168;-36.00000000001215;70.528621022144691
132907960581750000;70.104001669651552;-36.000000000013181;70.154739766450064
132907960581850000;69.744001669651425;-36.000000000013593;69.778947195214542
132907960581950000;69.3840016696513;-36.00000000001431;69.404314844149482
132907960582050000;69.024001669651227;-36.000000000009855;69.020571998676232
132907960582150000;68.6640016696511;-36.000000000010353;68.635879857321612
132907960582250000;68.304001669650972;-36.000000000011212;68.257140774016491
132907960582350000;67.944001669650845;-36.000000000011553;67.884294462833637
132907960582450000;67.584001669650718;-36.00000000001215;67.507572333552531
132907960582550000;67.22400166965059;-36.000000000013181;67.128589675410026
132907960582650000;66.864001669650463;-36.000000000013593;66.753191950395689
132907960582750000;66.504001669650336;-36.00000000001431;66.383044499315389
132907960582850000;66.144001669650208;-36.000000000014595;66.012897766860675
132907960582950000;65.784001669650138;-36.000000000009976;65.643468072030629
132907960583050000;65.424001669650011;-36.0000000000104;65.264964707555976
132907960583150000;65.064001669649883;-36.000000000011241;64.883113158438164
132907960583250000;64.704001669649756;-36.000000000011575;64.506864342099675
132907960583350000;64.344001669649629;-36.000000000012164;64.131928132935826
132907960583450000;63.9840016696495;-36.000000000013188;63.757397252789083
132907960583550000;63.624001669649374;-36.000000000013607;63.387816209461668
132907960583650000;63.264001669649247;-36.000000000014317;63.015081444433875
132907960583750000;62.904001669649176;-36.000000000009869;62.645852536482586
132907960583850000;62.544001669649049;-36.000000000010367;62.278473814446755
132907960583950000;62.184001669648922;-36.000000000011219;61.913836818929553
132907960584050000;61.824001669648794;-36.000000000011568;61.543153662957067
132907960584150000;61.464001669648667;-36.000000000012164;61.16469304497069
132907960584250000;61.10400166964854;-36.000000000013188;60.789000603511653
132907960584350000;60.744001669648412;-36.000000000013607;60.422743054321458
132907960584450000;60.384001669648285;-36.000000000014317;60.051557456138013
132907960584550000;60.024001669648214;-36.000000000009869;59.679677107698517
132907960584650000;59.664001669648087;-36.000000000010367;59.30756574922281
132907960584750000;59.30400166964796;-36.000000000011219;58.944752590257821
132907960584850000;58.944001669647832;-36.000000000011568;58.584509335730978
132907960584950000;58.584001669647705;-36.000000000012164;58.218471107771073
132907960585050000;58.224001669647578;-36.000000000013188;57.846625232396065
132907960585150000;57.86400166964745;-36.000000000013607;57.471583174314034
132907960585250000;57.504001669647323;-36.000000000014317;57.101692227262575
132907960585350000;57.144001669647253;-36.000000000009869;56.731728291956564
132907960585450000;56.784001669647125;-36.000000000010367;56.367241384490569
132907960585550000;56.424001669647;-36.000000000011219;56.00071319735995
132907960585650000;56.064001669646871;-36.000000000011568;55.631963774071252
132907960585750000;55.704001669646743;-36.000000000012164;55.269779863719954
132907960585850000;55.344001669646616;-36.000000000013188;54.910033399477648
132907960585950000;54.984001669646489;-36.000000000013607;54.548944468259357
132907960586050000;54.624001669646361;-36.000000000014317;54.184249254689824
132907960586150000;54.264001669646291;-36.000000000009869;53.8131198012727
132907960586250000;53.904001669646163;-36.000000000010367;53.448806849856133
132907960586350000;53.544001669646036;-36.000000000011219;53.0864998758881
132907960586450000;53.184001669645909;-36.000000000011568;52.727928241999479
132907960586550000;52.824001669645781;-36.000000000012164;52.364500826419381
132907960586650000;52.464001669645654;-36.000000000013188;52.000496588034494
132907960586750000;52.104001669645527;-36.000000000013607;51.64361148348533
132907960586850000;51.7440016696454;-36.000000000014317;51.288622898958174
132907960586950000;51.384001669645329;-36.000000000009869;50.927962242680387
132907960587050000;51.0240016696452;-36.000000000010367;50.565007045680929
132907960587150000;50.664001669645074;-36.000000000011219;50.196408767553457
132907960587250000;50.304001669644947;-36.000000000011568;49.829652180739494
132907960587350000;49.94400166964482;-36.000000000012164;49.466910232938858
132907960587450000;49.584001669644692;-36.000000000013188;49.10752158613851
132907960587550000;49.224001669644565;-36.000000000013607;48.742005082954378
132907960587650000;48.864001669644438;-36.000000000014317;48.377517520940749
132907960587750000;48.504001669644367;-36.000000000009869;48.020097708898362
132907960587850000;48.14400166964424;-36.000000000010367;47.661023611170336
132907960587950000;47.784001669644113;-36.000000000011219;47.301970406088849
132907960588050000;47.424001669643985;-36.000000000011568;46.937003861608929
132907960588150000;47.064001669643858;-36.000000000012164;46.568315335323291
132907960588250000;46.704001669643731;-36.000000000013188;46.204333735627451
132907960588350000;46.3440016696436;-36.000000000013607;45.843502538005239
132907960588450000;45.984001669643476;-36.000000000014317;45.482402292388571
132907960588550000;45.624001669643405;-36.000000000009869;45.12141242162852
132907960588650000;45.264001669643278;-36.000000000010367;44.759017389367685
132907960588750000;44.904001669643151;-36.000000000011219;44.401399921249862
132907960588850000;44.544001669643023;-36.000000000011568;44.048397490330139
132907960588950000;44.184001669642896;-36.000000000012164;43.693182181867321
132907960589050000;43.824001669642769;-36.000000000013188;43.330778704729767
132907960589150000;43.464001669642641;-36.000000000013607;42.964348915716918
132907960589250000;43.104001669642514;-36.000000000014317;42.602856891199657
132907960589350000;42.744001669642444;-36.000000000009869;42.246943025814574
132907960589450000;42.384001669642316;-36.000000000010367;41.892429569130762
132907960589550000;42.024001669642189;-36.000000000011219;41.53533125678139
132907960589650000;41.664001669642062;-36.000000000011568;41.179861643181283
132907960589750000;41.304001669641934;-36.000000000012164;40.825261532574324
132907960589850000;40.944001669641807;-36.000000000013188;40.474970754255622
132907960589950000;40.58400166964168;-36.000000000013607;40.125697842957962
132907960590050000;40.224001669641552;-36.000000000014317;39.770034843789581
132907960590150000;39.864001669641482;-36.000000000009869;39.412420751314521
132907960590250000;39.504001669641355;-36.000000000010367;39.0559988288353
132907960590350000;39.144001669641227;-36.000000000011219;38.704501988933018
132907960590450000;38.7840016696411;-36.000000000011568;38.355654325808139
132907960590550000;38.424001669640973;-36.000000000012164;38.003423212425218
132907960590650000;38.064001669640845;-36.000000000013188;37.652805292312209
132907960590750000;37.704001669640718;-36.000000000013607;37.305099488790262
132907960590850000;37.344001669640591;-36.000000000014317;36.9580389722059
132907960590950000;36.98400166964052;-36.000000000009869;36.611684384141256
132907960591050000;36.624001669640393;-36.000000000010367;36.258117092580413
132907960591150000;36.264001669640265;-36.000000000011219;35.900290309598724
132907960591250000;35.904001669640138;-36.000000000011568;35.544705700452937
132907960591350000;35.544001669640011;-36.000000000012164;35.193683088573991
132907960591450000;35.184001669639883;-36.000000000013188;34.843872571251865
132907960591550000;34.824001669639756;-36.000000000013607;34.492367222215655
132907960591650000;34.464001669639629;-36.000000000014317;34.14306154565601
132907960591750000;34.104001669639558;-36.000000000009869;33.794346661206347
132907960591850000;33.744001669639431;-36.000000000010367;33.447457190147624
132907960591950000;33.384001669639304;-36.000000000011219;33.098535890616333
132907960592050000;33.024001669639176;-36.000000000011568;32.74596626530564
132907960592150000;32.664001669639049;-36.000000000012164;32.38945841534067
132907960592250000;32.304001669638922;-36.000000000013188;32.035658839940723
132907960592350000;31.944001669638794;-36.000000000013607;31.69039942203089
132907960592450000;31.584001669638667;-36.000000000014317;31.340025919498228
132907960592550000;31.224001669638596;-36.000000000009869;30.988360827926833
132907960592650000;30.864001669638469;-36.000000000010367;30.637946246590637
132907960592750000;30.504001669638342;-36.000000000011219;30.29260178212003
132907960592850000;30.144001669638214;-36.000000000011568;29.951465453069936
132907960592950000;29.784001669638087;-36.0000000000117;29.604311897781869
132907960593050000;29.42400166963796;-36.000000000012214;29.257011278591627
132907960593150000;29.064001669637832;-36.000000000013209;28.899942293196283
132907960593250000;28.704001669637705;-36.000000000013614;28.549824505801091
132907960593350000;28.344001669637578;-36.000000000014325;28.201103745658724
132907960593450000;27.984001669637507;-36.000000000009869;27.855308007242545
132907960593550000;27.62400166963738;-36.000000000010367;27.50520709329556
132907960593650000;27.264001669637253;-36.000000000011219;27.154009436275654
132907960593750000;26.904001669637125;-36.000000000011568;26.807199741875365
132907960593850000;26.544001669636998;-36.000000000012164;26.460130922323497
132907960593950000;26.184001669636871;-36.000000000013188;26.115621116022528
132907960594050000;25.824001669636743;-36.000000000013607;25.762340216752662
132907960594150000;25.464001669636616;-36.000000000014317;25.409148328542681
132907960594250000;25.104001669636546;-36.000000000009869;25.05386101788546
132907960594350000;24.744001669636418;-36.000000000010367;24.705838205594294
132907960594450000;24.384001669636291;-36.000000000011219;24.358925586520336
132907960594550000;24.024001669636164;-36.000000000011568;24.009816715647506
132907960594650000;23.664001669636036;-36.000000000012164;23.662555914104644
132907960594750000;23.304001669635909;-36.000000000013188;23.318191673428878
132907960594850000;22.944001669635782;-36.000000000013607;22.977779659089457
132907960594950000;22.584001669635654;-36.000000000014317;22.634487934383262
132907960595050000;22.224001669635584;-36.000000000009869;22.290357452616774
132907960595150000;21.864001669635456;-36.000000000010367;21.937167402255554
132907960595250000;21.504001669635329;-36.000000000011219;21.592785800480996
132907960595350000;21.144001669635202;-36.000000000011568;21.248412292601266
132907960595450000;20.784001669635074;-36.000000000012164;20.908030766627849
132907960595550000;20.424001669634947;-36.000000000013188;20.562573931509174
132907960595650000;20.06400166963482;-36.000000000013607;20.218772374191129
132907960595750000;19.704001669634692;-36.000000000014317;19.875225655182533
132907960595850000;19.344001669634622;-36.000000000009869;19.537099484082358
132907960595950000;18.984001669634495;-36.000000000010367;19.197827190831848
132907960596050000;18.624001669634367;-36.000000000011219;18.856065631579213
132907960596150000;18.26400166963424;-36.000000000011568;18.508033246377988
132907960596250000;17.904001669634113;-36.000000000012164;18.163606188198688
132907960596350000;17.544001669633985;-36.000000000013188;17.823645303662804
132907960596450000;17.184001669633858;-36.000000000013607;17.480426207232327
132907960596550000;16.824001669633731;-36.000000000014317;17.138692190800509
132907960596650000;16.46400166963366;-36.000000000009869;16.796928027717087
132907960596750000;16.104001669633533;-36.000000000010367;16.458341301617175
132907960596850000;15.744001669633406;-36.000000000011219;16.1221835644838
132907960596950000;15.384001669633278;-36.000000000011568;15.788045318478178
132907960597050000;15.024001669633151;-36.000000000012164;15.444120790425854
132907960597150000;14.664001669633024;-36.000000000013188;15.100570117077291
132907960597250000;14.304001669632896;-36.000000000013607;14.753670563427002
132907960597350000;13.944001669632769;-36.000000000014317;14.414835342657559
132907960597450000;13.584001669632698;-36.000000000009869;14.072241448321963
132907960597550000;13.224001669632571;-36.000000000010367;13.731965741576243
132907960597650000;12.864001669632444;-36.000000000011219;13.386476401005758
132907960597750000;12.504001669632316;-36.000000000011568;13.046982443782891
132907960597850000;12.144001669632189;-36.000000000012164;12.708830150940939
132907960597950000;11.784001669632062;-36.000000000013188;12.373717247500357
132907960598050000;11.424001669631934;-36.000000000013607;12.030060529287578
132907960598150000;11.064001669631807;-36.000000000014317;11.684611273808677
132907960598250000;10.704001669631737;-36.000000000009869;11.338881678485638
132907960598350000;10.344001669631609;-36.000000000010367;11.002332569032143
132907960598450000;9.9840016696314819;-36.000000000011219;10.661313049277235
132907960598550000;9.6240016696313546;-36.000000000011568;10.323475905813485
132907960598650000;9.2640016696312273;-36.000000000012164;9.9829207988031836
132907960598750000;8.9040016696311;-36.000000000013188;9.64634873414837
132907960598850000;8.5440016696309726;-36.000000000013607;9.3102722090636156
132907960598950000;8.1840016696308453;-36.000000000014317;8.9754005899941731
132907960599050000;7.8240016696307748;-36.000000000009869;8.6349352196006883
132907960599150000;7.4640016696306475;-36.000000000010367;8.2904397048044469
132907960599250000;7.10400166963052;-36.000000000011219;7.9430266958660161
132907960599350000;6.7440016696303928;-36.000000000011568;7.6031220493608238
132907960599450000;6.3840016696302655;-36.000000000012164;7.262595761533186
132907960599550000;6.0240016696301382;-36.000000000013188;6.9183331572962272
132907960599650000;5.6640016696300108;-36.000000000013607;6.5703041824646435
132907960599750000;5.3040567924699076;-35.995656902449156;6.2265213439590168
132907960599850000;4.9450469620031186;-35.93170363332495;5.886343448627386
132907960599950000;4.5884870355363319;-35.752883248806619;5.5463891725048287
132907960600050000;4.2359082030695276;-35.436316438800588;5.20190284299782
132907960600150000;3.8888416546027997;-34.972808521708593;4.8575425792689071
132907960600250000;3.5488185801360146;-34.358664361229515;4.5169005267701827
132907960600350000;3.217370169669266;-33.592398964944543;4.1841801427111287
132907960600450000;2.8960276132025342;-32.673415547712089;3.85672098063365
132907960600550000;2.5863221007357993;-31.60147427496954;3.52959299609428
132907960600650000;2.2897848222690982;-30.376478762580916;3.214017762724493
132907960600750000;2.0079469678024111;-28.998390275925711;2.9069520363817616
132907960600850000;1.7423397273357182;-27.467193248432594;2.6159572407244993
132907960600950000;1.4944942908691132;-25.782881424234638;2.339042784599072
132907960601050000;1.2659418484024627;-23.945452289255044;2.0728477986444096
132907960601150000;1.0582135899358605;-21.954904833128936;1.8270809453968773
132907960601250000;0.87283102734113527;-19.812043060540184;1.5912827796287004
132907960601350000;0.710317119141223;-17.586502710580916;1.3716888096038185
132907960601450000;0.56934196447753038;-15.410411549350725;1.1679238513017922
132907960601550000;0.44837437335002051;-13.345776816079033;0.98815033317589751
132907960601650000;0.34588315575877004;-11.417517829507284;0.82747104784117531
132907960601750000;0.260337121703742;-9.6356491049529787;0.68672408888980441
132907960601850000;0.19020508118495627;-8.0041952515146573;0.56021435865257341
132907960601950000;0.13395584420237583;-6.52477366932822;0.45272746254676483
132907960602050000;0.09005822075607739;-5.1980343552249018;0.36072258871236312
132907960602150000;0.056981020845967123;-4.024238528365041;0.281944632134731
132907960602250000;0.033193054472064887;-3.0034911668655484;0.22097969011629368
132907960602350000;0.017163131634390538;-2.1358344590743612;0.17215377614349231
132907960602450000;0.0073600623329070913;-1.4212853595470529;0.12782252654291648
132907960602550000;0.0022526565676912469;-0.85985068193058578;0.09604688938321608
132907960602650000;0.00030972433864917548;-0.45153316448868852;0.0702391963300659
132907960602750000;7.5645857577910647E-08;-0.19633390765797198;0.04754449757655365
132907960602850000;0;-0.07890523415144747;0.033477292371290469
132907960602950000;0;-0.031710243920174047;0.022144634321909645
132907960603050000;0;-0.01274363583468929;0.013999984783787082
132907960603150000;0;-0.0051213814279068978;0.0083912431852947757
132907960603250000;0;-0.00205816833361742;0.007040809842361208
132907960603350000;0;-0.00082713169271533436;0.0044250463166569266
132907960603450000;0;-0.00033240567640630404;0.0028502109769874221
132907960603550000;0;-0.00013358638615865488;0.0017034524144669328
132907960603650000;0;-5.3685372523893594E-05;0.0015940992380004224
132907960603750000;0;-2.1574947162701586E-05;0.0010321623258973617
132907960603850000;0;-8.6704873821299463E-06;0.0020145749128009016
132907960603950000;0;-3.4844744173297441E-06;0.0014574258017609806
132907960604050000;0;-1.4003321185899504E-06;0.0028739139413311906
132907960604150000;0;-5.6276207183559619E-07;0.0040952039546722774
132907960604250000;0;-2.261614550522426E-07;0.00305565953198213
132907960604350000;0;-9.0889216440105247E-08;0.0026281346710061025
132907960604450000;0;-3.65263376254281E-08;0.0015638792565112313
132907960604550000;0;-1.4679115879560552E-08;0.0017889511041958043
132907960604650000;0;-5.8992074490260713E-09;0.0018231661444215372
132907960604750000;0;-2.3707591664360179E-09;0.0020643180251582356
132907960604850000;0;-9.52754937643076E-10;0.0018494218229076669
132907960604950000;0;-3.82890841066694E-10;0.002517203262505349
132907960605050000;0;-1.5387524155522364E-10;0.0030366208974756943
132907960605150000;0;0;0.0025654607725908241
132907960605250000;0;0;0.0045982795814702923
132907960605350000;0;0;0.0046543560949841517
132907960605450000;0;0;0.0031435395782790322
132907960605550000;0;0;0.0020656299876889079
132907960605650000;0;0;0.0010530956836911148
132907960605750000;0;0;0.0011263467968977011
132907960605850000;0;0;0.0012465802662978806
132907960605950000;0;0;-0.00020502892290803526
132907960606050000;0;0;0.00029438099259686935
132907960606150000;0;0;-0.00041991540090034751
132907960606250000;0;0;0.00055504695244041171
132907960606350000;0;0;0.00037879981062446716
132907960606450000;0;0;0.00042723379817258158
132907960606550000;0;0;0.0013533289405467982
132907960606650000;0;0;-0.0014348174407143276
132907960606750000;0;0;-0.0015792422919631945
132907960606850000;0;0;-0.00056564735974588625
132907960606950000;0;0;-0.00022103337346426248
132907960607050000;0;0;-0.00031570533376178535
132907960607150000;0;0;-0.0011788257696900984
132907960607250000;0;0;-0.0010818256064832703
132907960607350000;0;0;0.0018369927930888086
132907960607450000;0;0;0.00082840990771626045
132907960607550000;0;0;-0.0011224553077621691
132907960607650000;0;0;-0.0012727261466626714
132907960607750000;0;0;0.00052557434510315071
132907960607850000;0;0;0.00061521533790116767
132907960607950000;0;0;0.0011223511986564769
132907960608050000;0;0;0.001995843032816982
132907960608150000;0;0;0.0018066837077568073
132907960608250000;0;0;-0.00054031485990347022
132907960608350000;0;0;-0.00020134066809583624
132907960608450000;0;0;0.0018871251179880138
132907960608550000;0;0;0.0011240587658735387
132907960608650000;0;0;-8.7584169303184543E-05
132907960608750000;0;0;-0.0004753499620854699
132907960608850000;0;0;0.00072914963865783355
